"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"WA007401540","WINDHOEK, WA","2015-08-30",,"71","87",
"WA007401540","WINDHOEK, WA","2015-08-31",,"63","84",
"WA007401540","WINDHOEK, WA","2015-09-01",,"59","79","42"
"WA007401540","WINDHOEK, WA","2015-09-02",,"65","80",
"WA007401540","WINDHOEK, WA","2015-09-03",,"64","80","49"
"WA007401540","WINDHOEK, WA","2015-09-04",,"64","81","50"
"WA007401540","WINDHOEK, WA","2015-09-05",,"65","84",
"WA007401540","WINDHOEK, WA","2015-09-06",,"69","85","55"
"WA007401540","WINDHOEK, WA","2015-09-07",,"65","85","46"
"WA007401540","WINDHOEK, WA","2015-09-08",,"67","83","48"
"WA007401540","WINDHOEK, WA","2015-09-09",,"67","84","48"
"WA007401540","WINDHOEK, WA","2015-09-10",,"71",,"49"
"WA007401540","WINDHOEK, WA","2015-09-11",,"77","89","66"
"WA007401540","WINDHOEK, WA","2015-09-12",,"79","90","66"
"WA007401540","WINDHOEK, WA","2015-09-13",,"78","90","62"
"WA007401540","WINDHOEK, WA","2015-09-14",,"78","90",
"WA007401540","WINDHOEK, WA","2015-09-15",,"74","90","63"
"WA007401540","WINDHOEK, WA","2015-09-16","0.00","74",,
"WA007401540","WINDHOEK, WA","2015-09-17",,"78","103","64"
"WA007401540","WINDHOEK, WA","2015-09-18",,"76",,"53"
"WA007401540","WINDHOEK, WA","2015-09-19",,"77","88","63"
"WA007401540","WINDHOEK, WA","2015-09-20",,"77",,
"WA007401540","WINDHOEK, WA","2015-09-21",,"77","95","60"
"WA007401540","WINDHOEK, WA","2015-09-22",,"76",,"58"
"WA007401540","WINDHOEK, WA","2015-09-23",,"80","91","61"
"WA007401540","WINDHOEK, WA","2015-09-24",,"83","94","63"
"WA007401540","WINDHOEK, WA","2015-09-25",,"82","94","62"
"WA007401540","WINDHOEK, WA","2015-09-26",,"80","92","66"
"WA007401540","WINDHOEK, WA","2015-09-27",,"78","92","64"
"WA007401540","WINDHOEK, WA","2015-09-28",,"78","90","61"
"WA007401540","WINDHOEK, WA","2015-09-29",,"77","90","60"
"WA007401540","WINDHOEK, WA","2015-09-30",,"70",,"50"
"WA007401540","WINDHOEK, WA","2015-10-01",,"69","84","50"
"WA007401540","WINDHOEK, WA","2015-10-02",,"74","88","55"
"WA007401540","WINDHOEK, WA","2015-10-03",,"81",,"60"
"WA007401540","WINDHOEK, WA","2015-10-04",,"82","93",
"WA007401540","WINDHOEK, WA","2015-10-05",,"78","93","60"
"WA007401540","WINDHOEK, WA","2015-10-06",,"84","95","66"
"WA007401540","WINDHOEK, WA","2015-10-07",,"85","97","70"
"WA007401540","WINDHOEK, WA","2015-10-08",,"84","97","68"
"WA007401540","WINDHOEK, WA","2015-10-09",,"83","97","69"
"WA007401540","WINDHOEK, WA","2015-10-10",,"83","96","71"
"WA007401540","WINDHOEK, WA","2015-10-11",,"82","94","66"
"WA007401540","WINDHOEK, WA","2015-10-12",,"81","94","63"
"WA007401540","WINDHOEK, WA","2015-10-13",,"74","90",
"WA007401540","WINDHOEK, WA","2015-10-14",,"69","88",
"WA007401540","WINDHOEK, WA","2015-10-15",,"69","88","48"
"WA007401540","WINDHOEK, WA","2015-10-16",,"74","90",
"WA007401540","WINDHOEK, WA","2015-10-17",,"77","91","64"
"WA007401540","WINDHOEK, WA","2015-10-18",,"78","93","63"
"WA007401540","WINDHOEK, WA","2015-10-19",,"78","90","62"
"WA007401540","WINDHOEK, WA","2015-10-20","0.01","74","93","63"
"WA007401540","WINDHOEK, WA","2015-10-21","0.04","79","94","63"
"WA007401540","WINDHOEK, WA","2015-10-22","0.00","81","95","66"
"WA007401540","WINDHOEK, WA","2015-10-23",,"82","96","68"
"WA007401540","WINDHOEK, WA","2015-10-24",,"80","96",
"WA007401540","WINDHOEK, WA","2015-10-25",,"81","94",
"WA007401540","WINDHOEK, WA","2015-10-26",,"84","96","73"
"WA007401540","WINDHOEK, WA","2015-10-27",,"80","96",
"WA007401540","WINDHOEK, WA","2015-10-28",,"76","95",
"WA007401540","WINDHOEK, WA","2015-10-29",,"75","94",
"WA007401540","WINDHOEK, WA","2015-10-30",,"79","94",
"WA007401540","WINDHOEK, WA","2015-10-31",,"80","96","70"
"WA007401540","WINDHOEK, WA","2015-11-01",,"77","96",
"WA007401540","WINDHOEK, WA","2015-11-02",,"64","91",
"WA007401540","WINDHOEK, WA","2015-11-03",,"67","84","53"
"WA007401540","WINDHOEK, WA","2015-11-04",,"76","92",
"WA007401540","WINDHOEK, WA","2015-11-05",,"72","92",
"WA007401540","WINDHOEK, WA","2015-11-06",,"71","88",
"WA007401540","WINDHOEK, WA","2015-11-07",,"75","89","64"
"WA007401540","WINDHOEK, WA","2015-11-08",,"76","92","59"
"WA007401540","WINDHOEK, WA","2015-11-09",,"82","97",
"WA007401540","WINDHOEK, WA","2015-11-10",,"83","99",
"WA007401540","WINDHOEK, WA","2015-11-11",,"80","99",
"WA007401540","WINDHOEK, WA","2015-11-12",,"79","95",
"WA007401540","WINDHOEK, WA","2015-11-13",,"78","95",
"WA007401540","WINDHOEK, WA","2015-11-14",,"76","95",
"WA007401540","WINDHOEK, WA","2015-11-15",,"75","93",
"WA007401540","WINDHOEK, WA","2015-11-16",,"75","101",
"WA007401540","WINDHOEK, WA","2015-11-17",,"75","101",
"WA007401540","WINDHOEK, WA","2015-11-18",,"76","92","55"
"WA007401540","WINDHOEK, WA","2015-11-19",,"75","90","57"
"WA007401540","WINDHOEK, WA","2015-11-20",,"70","91","51"
"WA007401540","WINDHOEK, WA","2015-11-21",,"67","91",
"WA007401540","WINDHOEK, WA","2015-11-22",,"69","86","52"
"WA007401540","WINDHOEK, WA","2015-11-23",,"79","94",
"WA007401540","WINDHOEK, WA","2015-11-24",,"82","96",
"WA007401540","WINDHOEK, WA","2015-11-25",,"82","96","71"
"WA007401540","WINDHOEK, WA","2015-11-26",,"79","96",
"WA007401540","WINDHOEK, WA","2015-11-27",,"76","93","61"
"WA007401540","WINDHOEK, WA","2015-11-28",,"80",,"62"
"WA007401540","WINDHOEK, WA","2015-11-29",,"76","95","67"
"WA007401540","WINDHOEK, WA","2015-11-30",,"76","92","66"
"WA007401540","WINDHOEK, WA","2015-12-01",,"76","91","63"
"WA007401540","WINDHOEK, WA","2015-12-02",,"80","95","68"
"WA007401540","WINDHOEK, WA","2015-12-03",,"81","95","70"
"WA007401540","WINDHOEK, WA","2015-12-04",,"77","94","70"
"WA007401540","WINDHOEK, WA","2015-12-05",,"78","99","62"
"WA007401540","WINDHOEK, WA","2015-12-06",,"72","99","62"
"WA007401540","WINDHOEK, WA","2015-12-07","0.28","67","88","60"
"WA007401540","WINDHOEK, WA","2015-12-08","1.02","68","84","60"
"WA007401540","WINDHOEK, WA","2015-12-09","0.01","73",,"64"
"WA007401540","WINDHOEK, WA","2015-12-10","0.51","72","78","64"
"WA007401540","WINDHOEK, WA","2015-12-11","0.08","71","85",
"WA007401540","WINDHOEK, WA","2015-12-12","0.04","75","88","63"
"WA007401540","WINDHOEK, WA","2015-12-13","0.01","71","88","56"
"WA007401540","WINDHOEK, WA","2015-12-14","0.00","72","88","53"
"WA007401540","WINDHOEK, WA","2015-12-15",,"74","91","55"
"WA007401540","WINDHOEK, WA","2015-12-16",,"76","91","55"
"WA007401540","WINDHOEK, WA","2015-12-17",,"83","97","68"
"WA007401540","WINDHOEK, WA","2015-12-18",,"79","97",
"WA007401540","WINDHOEK, WA","2015-12-19",,"81","94","69"
"WA007401540","WINDHOEK, WA","2015-12-20","0.08","83","97","69"
"WA007401540","WINDHOEK, WA","2015-12-21","0.00","84","99","74"
"WA007401540","WINDHOEK, WA","2015-12-22","0.02","82","99",
"WA007401540","WINDHOEK, WA","2015-12-23","0.04","78","98",
"WA007401540","WINDHOEK, WA","2015-12-24","0.01","79","96",
"WA007401540","WINDHOEK, WA","2015-12-25","0.00","76","96",
"WA007401540","WINDHOEK, WA","2015-12-26",,"75","90","67"
"WA007401540","WINDHOEK, WA","2015-12-27",,"74","90","66"
"WA007401540","WINDHOEK, WA","2015-12-28","0.47","67","85",
"WA007401540","WINDHOEK, WA","2015-12-29","0.28","67","80","61"
"WA007401540","WINDHOEK, WA","2015-12-30","0.24","71","81","64"
"WA007401540","WINDHOEK, WA","2015-12-31","0.04","72","87",
"WA007401540","WINDHOEK, WA","2016-01-01","0.01","76","89",
"WA007401540","WINDHOEK, WA","2016-01-02","0.01","75","90",
"WA007401540","WINDHOEK, WA","2016-01-03","0.16","82","96","64"
"WA007401540","WINDHOEK, WA","2016-01-04","0.00","79","96","68"
"WA007401540","WINDHOEK, WA","2016-01-05",,"81","97","69"
"WA007401540","WINDHOEK, WA","2016-01-06",,"83","99","73"
"WA007401540","WINDHOEK, WA","2016-01-07",,"81","99",
"WA007401540","WINDHOEK, WA","2016-01-08",,"79","99","67"
"WA007401540","WINDHOEK, WA","2016-01-09",,"82","97","67"
"WA007401540","WINDHOEK, WA","2016-01-10",,"80","97",
"WA007401540","WINDHOEK, WA","2016-01-11",,"78","97","63"
"WA007401540","WINDHOEK, WA","2016-01-12",,"78","95","61"
"WA007401540","WINDHOEK, WA","2016-01-13",,"79",,"60"
"WA007401540","WINDHOEK, WA","2016-01-14",,"80","96","63"
"WA007401540","WINDHOEK, WA","2016-01-15",,"78","96","68"
"WA007401540","WINDHOEK, WA","2016-01-16",,"75","96","64"
"WA007401540","WINDHOEK, WA","2016-01-17",,"72","93",
"WA007401540","WINDHOEK, WA","2016-01-18",,"70","93",
"WA007401540","WINDHOEK, WA","2016-01-19","0.12","68","83",
"WA007401540","WINDHOEK, WA","2016-01-20","0.16","67","80",
"WA007401540","WINDHOEK, WA","2016-01-21","0.00","68","80",
"WA007401540","WINDHOEK, WA","2016-01-22","0.16","70",,"57"
"WA007401540","WINDHOEK, WA","2016-01-23","0.01","71","84","56"
"WA007401540","WINDHOEK, WA","2016-01-24","0.00","72","86","57"
"WA007401540","WINDHOEK, WA","2016-01-25",,"71","86","58"
"WA007401540","WINDHOEK, WA","2016-01-26",,"72","85","60"
"WA007401540","WINDHOEK, WA","2016-01-27",,"70","85","56"
"WA007401540","WINDHOEK, WA","2016-01-28",,"75","93","60"
"WA007401540","WINDHOEK, WA","2016-01-29",,"73","93","62"
"WA007401540","WINDHOEK, WA","2016-01-30","0.47","72","91",
"WA007401540","WINDHOEK, WA","2016-01-31","0.00","76","90","63"
"WA007401540","WINDHOEK, WA","2016-02-01",,"77","91",
"WA007401540","WINDHOEK, WA","2016-02-02",,"77","91",
"WA007401540","WINDHOEK, WA","2016-02-03",,"76","91","69"
"WA007401540","WINDHOEK, WA","2016-02-04",,"74","90","60"
"WA007401540","WINDHOEK, WA","2016-02-05",,"78","92","60"
"WA007401540","WINDHOEK, WA","2016-02-06",,"75","92","64"
"WA007401540","WINDHOEK, WA","2016-02-07",,"79","92","67"
"WA007401540","WINDHOEK, WA","2016-02-08",,"80","94","71"
"WA007401540","WINDHOEK, WA","2016-02-09",,"81","95","71"
"WA007401540","WINDHOEK, WA","2016-02-10",,"81","96","64"
"WA007401540","WINDHOEK, WA","2016-02-11",,"81","96",
"WA007401540","WINDHOEK, WA","2016-02-12",,"81","95",
"WA007401540","WINDHOEK, WA","2016-02-13",,"78","95","60"
"WA007401540","WINDHOEK, WA","2016-02-14",,"80","97",
"WA007401540","WINDHOEK, WA","2016-02-15",,"76","97",
"WA007401540","WINDHOEK, WA","2016-02-16",,"74","96","64"
"WA007401540","WINDHOEK, WA","2016-02-17",,"74","92",
"WA007401540","WINDHOEK, WA","2016-02-18",,"75","92",
"WA007401540","WINDHOEK, WA","2016-02-19",,"77","90",
"WA007401540","WINDHOEK, WA","2016-02-20",,"79","92","68"
"WA007401540","WINDHOEK, WA","2016-02-21",,"77","93","72"
"WA007401540","WINDHOEK, WA","2016-02-22","0.01","75","96","64"
"WA007401540","WINDHOEK, WA","2016-02-23","0.47","73","96","62"
"WA007401540","WINDHOEK, WA","2016-02-24","0.00","73","85",
"WA007401540","WINDHOEK, WA","2016-02-25",,"71","92",
"WA007401540","WINDHOEK, WA","2016-02-26",,"74","92","59"
"WA007401540","WINDHOEK, WA","2016-02-27",,"76","93","64"
"WA007401540","WINDHOEK, WA","2016-02-28",,"78","93",
"WA007401540","WINDHOEK, WA","2016-02-29",,"76","92",
"WA007401540","WINDHOEK, WA","2016-03-01",,"76","91",
"WA007401540","WINDHOEK, WA","2016-03-02",,"75","90","65"
"WA007401540","WINDHOEK, WA","2016-03-03","0.43","65","90","60"
"WA007401540","WINDHOEK, WA","2016-03-04","0.31","71","86","61"
"WA007401540","WINDHOEK, WA","2016-03-05","0.00","76","90",
"WA007401540","WINDHOEK, WA","2016-03-06","0.04","72","90","64"
"WA007401540","WINDHOEK, WA","2016-03-07","0.12","70","85","60"
"WA007401540","WINDHOEK, WA","2016-03-08","0.00","71","85","54"
"WA007401540","WINDHOEK, WA","2016-03-09",,"74","86","59"
"WA007401540","WINDHOEK, WA","2016-03-10",,"72","89","57"
"WA007401540","WINDHOEK, WA","2016-03-11",,"75","93","59"
"WA007401540","WINDHOEK, WA","2016-03-12",,"73","93","67"
"WA007401540","WINDHOEK, WA","2016-03-13","0.02","74","92","63"
"WA007401540","WINDHOEK, WA","2016-03-14","0.00","73","89",
"WA007401540","WINDHOEK, WA","2016-03-15",,"68","89","56"
"WA007401540","WINDHOEK, WA","2016-03-16",,"67","83","56"
"WA007401540","WINDHOEK, WA","2016-03-17",,"71","85","55"
"WA007401540","WINDHOEK, WA","2016-03-18",,"75","88","63"
"WA007401540","WINDHOEK, WA","2016-03-19",,"74","88","62"
"WA007401540","WINDHOEK, WA","2016-03-20",,"72","88",
"WA007401540","WINDHOEK, WA","2016-03-21",,"70","87","53"
"WA007401540","WINDHOEK, WA","2016-03-22",,"69","87","50"
"WA007401540","WINDHOEK, WA","2016-03-23",,"72","84","55"
"WA007401540","WINDHOEK, WA","2016-03-24",,"71","87",
"WA007401540","WINDHOEK, WA","2016-03-25",,"69","87",
"WA007401540","WINDHOEK, WA","2016-03-26",,"70","87","53"
"WA007401540","WINDHOEK, WA","2016-03-27",,"71","88","53"
"WA007401540","WINDHOEK, WA","2016-03-28",,"73","90","55"
"WA007401540","WINDHOEK, WA","2016-03-29",,"74","90","57"
"WA007401540","WINDHOEK, WA","2016-03-30",,"74","90","60"
"WA007401540","WINDHOEK, WA","2016-03-31",,"74","90","60"
"WA007401540","WINDHOEK, WA","2016-04-01",,"73","89","58"
"WA007401540","WINDHOEK, WA","2016-04-02",,"73","88","56"
"WA007401540","WINDHOEK, WA","2016-04-03",,"75",,"65"
"WA007401540","WINDHOEK, WA","2016-04-04",,"76","91",
"WA007401540","WINDHOEK, WA","2016-04-05",,"73","91",
"WA007401540","WINDHOEK, WA","2016-04-06","0.91","73","91","62"
"WA007401540","WINDHOEK, WA","2016-04-07","0.00","74","88","64"
"WA007401540","WINDHOEK, WA","2016-04-08","0.01","72","88",
"WA007401540","WINDHOEK, WA","2016-04-09","0.01","73","87","62"
"WA007401540","WINDHOEK, WA","2016-04-10","0.00","71","87","58"
"WA007401540","WINDHOEK, WA","2016-04-11",,"70","86",
"WA007401540","WINDHOEK, WA","2016-04-12",,"71","86",
"WA007401540","WINDHOEK, WA","2016-04-13",,"71","87","57"
"WA007401540","WINDHOEK, WA","2016-04-14",,"72","87","57"
"WA007401540","WINDHOEK, WA","2016-04-15",,"72","87","60"
"WA007401540","WINDHOEK, WA","2016-04-16",,"71","85","57"
"WA007401540","WINDHOEK, WA","2016-04-17",,"72","86",
"WA007401540","WINDHOEK, WA","2016-04-18",,"72","86",
"WA007401540","WINDHOEK, WA","2016-04-19","0.08","74","86","59"
"WA007401540","WINDHOEK, WA","2016-04-20","0.00","69","86",
"WA007401540","WINDHOEK, WA","2016-04-21","0.28","67","85","55"
"WA007401540","WINDHOEK, WA","2016-04-22","0.00","69","83","54"
"WA007401540","WINDHOEK, WA","2016-04-23",,"72","86","56"
"WA007401540","WINDHOEK, WA","2016-04-24",,"74",,"60"
"WA007401540","WINDHOEK, WA","2016-04-25",,"69",,"63"
"WA007401540","WINDHOEK, WA","2016-05-02",,"81","87","73"
"WA007401540","WINDHOEK, WA","2016-05-03",,"74","87","59"
"WA007401540","WINDHOEK, WA","2016-05-04",,"75","87","59"
"WA007401540","WINDHOEK, WA","2016-05-05",,"73","87","58"
"WA007401540","WINDHOEK, WA","2016-05-06",,"73",,"55"
"WA007401540","WINDHOEK, WA","2016-05-07","0.04","69",,"56"
"WA007401540","WINDHOEK, WA","2016-05-08","0.00","68",,"55"
"WA007401540","WINDHOEK, WA","2016-05-09",,"69","81","56"
"WA007401540","WINDHOEK, WA","2016-05-10",,"69",,"57"
"WA007401540","WINDHOEK, WA","2016-05-11",,"70","82","58"
"WA007401540","WINDHOEK, WA","2016-05-12",,"64","81",
"WA007401540","WINDHOEK, WA","2016-05-13",,"55","77","37"
"WA007401540","WINDHOEK, WA","2016-05-14",,"57","72","44"
"WA007401540","WINDHOEK, WA","2016-05-15",,"62","80","49"
"WA007401540","WINDHOEK, WA","2016-05-16",,"66","82",
"WA007401540","WINDHOEK, WA","2016-05-17",,"66","82","53"
"WA007401540","WINDHOEK, WA","2016-05-18",,"66","81","51"
"WA007401540","WINDHOEK, WA","2016-05-19",,"67","82","52"
"WA007401540","WINDHOEK, WA","2016-05-20",,"66","82","53"
"WA007401540","WINDHOEK, WA","2016-05-21",,"63","81",
"WA007401540","WINDHOEK, WA","2016-05-22",,"61","77",
"WA007401540","WINDHOEK, WA","2016-05-23",,"61","77","47"
"WA007401540","WINDHOEK, WA","2016-05-24",,"61","76",
"WA007401540","WINDHOEK, WA","2016-05-25",,"62","77","48"
"WA007401540","WINDHOEK, WA","2016-05-26",,"61","77",
"WA007401540","WINDHOEK, WA","2016-05-27",,"61","77","50"
"WA007401540","WINDHOEK, WA","2016-05-28",,"58","76","47"
"WA007401540","WINDHOEK, WA","2016-05-29",,"58","72","44"
"WA007401540","WINDHOEK, WA","2016-05-30",,"59","72","48"
"WA007401540","WINDHOEK, WA","2016-05-31",,"61","73","49"
"WA007401540","WINDHOEK, WA","2016-06-01",,"62","76","49"
"WA007401540","WINDHOEK, WA","2016-06-02",,"62","76","49"
"WA007401540","WINDHOEK, WA","2016-06-03",,"63","78","50"
"WA007401540","WINDHOEK, WA","2016-06-04",,"63",,"50"
"WA007401540","WINDHOEK, WA","2016-06-05",,"63","78","50"
"WA007401540","WINDHOEK, WA","2016-06-06",,"62","78",
"WA007401540","WINDHOEK, WA","2016-06-07",,"58","75","51"
"WA007401540","WINDHOEK, WA","2016-06-08",,"61","75","51"
"WA007401540","WINDHOEK, WA","2016-06-09",,"64","77","52"
"WA007401540","WINDHOEK, WA","2016-06-10",,"65","77","52"
"WA007401540","WINDHOEK, WA","2016-06-11",,"64","77","54"
"WA007401540","WINDHOEK, WA","2016-06-12",,"62","76",
"WA007401540","WINDHOEK, WA","2016-06-13",,"64","81","49"
"WA007401540","WINDHOEK, WA","2016-06-14",,"65","82","50"
"WA007401540","WINDHOEK, WA","2016-06-15",,"65","82","53"
"WA007401540","WINDHOEK, WA","2016-06-16",,"63","82","51"
"WA007401540","WINDHOEK, WA","2016-06-17",,"62","80","49"
"WA007401540","WINDHOEK, WA","2016-06-18",,"62","77","48"
"WA007401540","WINDHOEK, WA","2016-06-19",,"62","76","49"
"WA007401540","WINDHOEK, WA","2016-06-20",,"60","75","47"
"WA007401540","WINDHOEK, WA","2016-06-21",,"62",,
"WA007401540","WINDHOEK, WA","2016-06-22",,"63","76",
"WA007401540","WINDHOEK, WA","2016-06-23",,"63","76","48"
"WA007401540","WINDHOEK, WA","2016-06-24",,"59","71","46"
"WA007401540","WINDHOEK, WA","2016-06-25",,"57","69",
"WA007401540","WINDHOEK, WA","2016-06-26",,"59","70","40"
"WA007401540","WINDHOEK, WA","2016-06-27",,"61","70",
"WA007401540","WINDHOEK, WA","2016-06-28",,"60","78","44"
"WA007401540","WINDHOEK, WA","2016-06-29",,"62","76","48"
"WA007401540","WINDHOEK, WA","2016-06-30",,"63","76",
"WA007401540","WINDHOEK, WA","2016-07-01",,"63","76",
"WA007401540","WINDHOEK, WA","2016-07-02",,"61","76","51"
"WA007401540","WINDHOEK, WA","2016-07-03",,"63","78","50"
"WA007401540","WINDHOEK, WA","2016-07-04",,"64","78","54"
"WA007401540","WINDHOEK, WA","2016-07-05",,"61","76","50"
"WA007401540","WINDHOEK, WA","2016-07-06",,"61","76","47"
"WA007401540","WINDHOEK, WA","2016-07-07",,"60","76","49"
"WA007401540","WINDHOEK, WA","2016-07-08",,"60","75","48"
"WA007401540","WINDHOEK, WA","2016-07-09",,"61",,"45"
"WA007401540","WINDHOEK, WA","2016-07-10",,"58","73",
"WA007401540","WINDHOEK, WA","2016-07-11",,"56","71","43"
"WA007401540","WINDHOEK, WA","2016-07-12",,"55","71","42"
"WA007401540","WINDHOEK, WA","2016-07-13",,"56","70","40"
"WA007401540","WINDHOEK, WA","2016-07-14",,"57","70","47"
"WA007401540","WINDHOEK, WA","2016-07-15",,"57","70","45"
"WA007401540","WINDHOEK, WA","2016-07-16",,"58","71","45"
"WA007401540","WINDHOEK, WA","2016-07-17",,"60","75","46"
"WA007401540","WINDHOEK, WA","2016-07-18",,"60","75","47"
"WA007401540","WINDHOEK, WA","2016-07-19",,"60","76","46"
"WA007401540","WINDHOEK, WA","2016-07-20",,"60",,"45"
"WA007401540","WINDHOEK, WA","2016-07-21",,"62","79","46"
"WA007401540","WINDHOEK, WA","2016-07-22",,"63","79","47"
"WA007401540","WINDHOEK, WA","2016-07-23",,"73",,"45"
"WA007401540","WINDHOEK, WA","2016-07-24",,"52","67","38"
"WA007401540","WINDHOEK, WA","2016-07-25",,"47","67",
"WA007401540","WINDHOEK, WA","2016-07-26",,"46","65","31"
"WA007401540","WINDHOEK, WA","2016-07-27",,"52","69","36"
"WA007401540","WINDHOEK, WA","2016-07-28",,"57","74",
"WA007401540","WINDHOEK, WA","2016-07-29",,"61","76","47"
"WA007401540","WINDHOEK, WA","2016-07-30",,"58","76","45"
"WA007401540","WINDHOEK, WA","2016-07-31",,"58","78","38"
"WA007401540","WINDHOEK, WA","2016-08-01",,"62","81","47"
"WA007401540","WINDHOEK, WA","2016-08-02",,"65","81","50"
"WA007401540","WINDHOEK, WA","2016-08-03",,"58","81",
"WA007401540","WINDHOEK, WA","2016-08-04",,"58","78","40"
"WA007401540","WINDHOEK, WA","2016-08-05",,"62","81","48"
"WA007401540","WINDHOEK, WA","2016-08-06",,"62","82","45"
"WA007401540","WINDHOEK, WA","2016-08-07",,"65","82","48"
"WA007401540","WINDHOEK, WA","2016-08-08",,"65","82","49"
"WA007401540","WINDHOEK, WA","2016-08-09",,"64","82","53"
"WA007401540","WINDHOEK, WA","2016-08-10",,"64","79","51"
"WA007401540","WINDHOEK, WA","2016-08-11",,"64","78","53"
"WA007401540","WINDHOEK, WA","2016-08-12",,"64","78","53"
"WA007401540","WINDHOEK, WA","2016-08-13",,"62","78","49"
"WA007401540","WINDHOEK, WA","2016-08-14",,"60","76","46"
"WA007401540","WINDHOEK, WA","2016-08-15",,"66","82","52"
"WA007401540","WINDHOEK, WA","2016-08-16",,"71","82","56"
"WA007401540","WINDHOEK, WA","2016-08-17",,"69","82","57"
"WA007401540","WINDHOEK, WA","2016-08-18",,"61","81",
"WA007401540","WINDHOEK, WA","2016-08-19",,"68","79",
"WA007401540","WINDHOEK, WA","2016-08-20",,"68","82","53"
"WA007401540","WINDHOEK, WA","2016-08-21",,"69","82","55"
"WA007401540","WINDHOEK, WA","2016-08-22",,"62","75",
"WA007401540","WINDHOEK, WA","2016-08-23",,"72","84","48"
"WA007401540","WINDHOEK, WA","2016-08-24",,"70","87","55"
"WA007401540","WINDHOEK, WA","2016-08-25",,"68","87","53"
"WA007401540","WINDHOEK, WA","2016-08-26",,"68","84","53"
"WA007401540","WINDHOEK, WA","2016-08-27",,"69","85","55"
"WA007401540","WINDHOEK, WA","2016-08-28",,"68","85","54"
"WA007401540","WINDHOEK, WA","2016-08-29",,"68","81","54"
"WA007401540","WINDHOEK, WA","2016-08-30",,"62","81","55"
"WA007401540","WINDHOEK, WA","2016-09-01",,"75","84","56"
"WA007401540","WINDHOEK, WA","2016-09-02",,"70","87","58"
"WA007401540","WINDHOEK, WA","2016-09-03",,"70","87","57"
"WA007401540","WINDHOEK, WA","2016-09-04",,"69","85","55"
"WA007401540","WINDHOEK, WA","2016-09-05",,"70","83","55"
"WA007401540","WINDHOEK, WA","2016-09-06",,"69","83","57"
"WA007401540","WINDHOEK, WA","2016-09-07",,"71","85","58"
"WA007401540","WINDHOEK, WA","2016-09-08",,"68","85","56"
"WA007401540","WINDHOEK, WA","2016-09-09",,"67","86","50"
